repo,tool,filepath,is_defect,touch_count
debops/debops,ansible,ansible/roles/etesync/handlers/main.yml,1,6
debops/debops,ansible,ansible/roles/etesync/meta/main.yml,1,7
debops/debops,ansible,ansible/roles/etesync/tasks/main.yml,1,18
debops/debops,ansible,ansible/roles/etherpad/defaults/main.yml,1,12
debops/debops,ansible,ansible/roles/etherpad/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/etherpad/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/etherpad/tasks/main.yml,1,14
debops/debops,ansible,ansible/roles/extrepo/defaults/main.yml,1,4
debops/debops,ansible,ansible/roles/extrepo/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/extrepo/tasks/main.yml,1,14
debops/debops,ansible,ansible/roles/fail2ban/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/fail2ban/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/fail2ban/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/fail2ban/tasks/main.yml,1,14
debops/debops,ansible,ansible/roles/fcgiwrap/defaults/main.yml,1,2
debops/debops,ansible,ansible/roles/fcgiwrap/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/fcgiwrap/tasks/configure_systemd.yml,1,4
debops/debops,ansible,ansible/roles/fcgiwrap/tasks/configure_sysvinit.yml,1,4
debops/debops,ansible,ansible/roles/fcgiwrap/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/ferm/defaults/main.yml,1,21
debops/debops,ansible,ansible/roles/ferm/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/ferm/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/ferm/tasks/main.yml,1,27
debops/debops,ansible,ansible/roles/fhs/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/fhs/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/filebeat/defaults/main.yml,0,6
debops/debops,ansible,ansible/roles/filebeat/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/filebeat/tasks/main.yml,1,16
debops/debops,ansible,ansible/roles/firejail/defaults/main.yml,1,4
debops/debops,ansible,ansible/roles/firejail/docs/playbooks/firejail.yml,0,1
debops/debops,ansible,ansible/roles/firejail/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/firejail/tasks/main.yml,1,9
debops/debops,ansible,ansible/roles/foodsoft/defaults/main.yml,0,6
debops/debops,ansible,ansible/roles/foodsoft/docs/playbooks/foodsoft-nginx.yml,0,1
debops/debops,ansible,ansible/roles/foodsoft/docs/playbooks/foodsoft.yml,1,2
debops/debops,ansible,ansible/roles/foodsoft/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/foodsoft/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/freeradius/defaults/main.yml,1,4
debops/debops,ansible,ansible/roles/freeradius/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/freeradius/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/freeradius/tasks/main.yml,1,24
debops/debops,ansible,ansible/roles/fuse/docs/playbooks/fuse.yml,0,1
debops/debops,ansible,ansible/roles/fuse/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/fuse/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/gitlab/defaults/main.yml,1,28
debops/debops,ansible,ansible/roles/gitlab/handlers/main.yml,1,6
debops/debops,ansible,ansible/roles/gitlab/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/gitlab/tasks/configure_gitaly.yml,1,5
debops/debops,ansible,ansible/roles/gitlab/tasks/configure_gitlab-pages.yml,1,7
debops/debops,ansible,ansible/roles/gitlab/tasks/configure_gitlab-shell.yml,1,5
debops/debops,ansible,ansible/roles/gitlab/tasks/configure_gitlab-workhorse.yml,1,4
debops/debops,ansible,ansible/roles/gitlab/tasks/configure_gitlab_ce.yml,1,12
debops/debops,ansible,ansible/roles/gitlab/tasks/download_gitlab_ce.yml,1,4
debops/debops,ansible,ansible/roles/gitlab/tasks/gitlab_ce_pre_upgrade.yml,1,4
debops/debops,ansible,ansible/roles/gitlab/tasks/main.yml,1,11
debops/debops,ansible,ansible/roles/gitlab/tasks/main_env.yml,1,6
debops/debops,ansible,ansible/roles/gitlab/tasks/start_gitlab_ce.yml,1,3
debops/debops,ansible,ansible/roles/gitlab_runner/defaults/main.yml,1,22
debops/debops,ansible,ansible/roles/gitlab_runner/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/gitlab_runner/tasks/main.yml,1,21
debops/debops,ansible,ansible/roles/gitusers/defaults/main.yml,1,4
debops/debops,ansible,ansible/roles/gitusers/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/gitusers/tasks/forward.yml,1,4
debops/debops,ansible,ansible/roles/gitusers/tasks/git-shell.yml,1,4
debops/debops,ansible,ansible/roles/gitusers/tasks/gitusers.yml,1,4
debops/debops,ansible,ansible/roles/gitusers/tasks/groups_absent.yml,1,4
debops/debops,ansible,ansible/roles/gitusers/tasks/groups_present.yml,1,4
debops/debops,ansible,ansible/roles/gitusers/tasks/main.yml,1,3
debops/debops,ansible,ansible/roles/gitusers/tasks/sshkeys.yml,1,5
debops/debops,ansible,ansible/roles/global_handlers/handlers/apparmor.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/apt_cacher_ng.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/atd.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/avahi.yml,0,4
debops/debops,ansible,ansible/roles/global_handlers/handlers/bind.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/dhcp_probe.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/dhcpd.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/dhcrelay.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/dnsmasq.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/docker_gen.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/docker_registry.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/docker_server.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/dovecot.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/elasticsearch.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/etc_aliases.yml,1,5
debops/debops,ansible,ansible/roles/global_handlers/handlers/etckeeper.yml,1,5
debops/debops,ansible,ansible/roles/global_handlers/handlers/etherpad.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/fail2ban.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/ferm.yml,0,4
debops/debops,ansible,ansible/roles/global_handlers/handlers/filebeat.yml,1,6
debops/debops,ansible,ansible/roles/global_handlers/handlers/freeradius.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/gitlab.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/grub.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/icinga.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/imapproxy.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/influxdb2.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/influxdb_server.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/iscsi.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/keepalived.yml,1,4
debops/debops,ansible,ansible/roles/global_handlers/handlers/kibana.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/libvirtd.yml,0,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/lldpd.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/mailman.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/main.yml,0,25
debops/debops,ansible,ansible/roles/global_handlers/handlers/memcached.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/meta.yml,0,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/metricbeat.yml,1,5
debops/debops,ansible,ansible/roles/global_handlers/handlers/miniflux.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/minio.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/monit.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/mosquitto.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/networkd.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/nfs_server.yml,1,4
debops/debops,ansible,ansible/roles/global_handlers/handlers/nginx.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/ntp.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/nullmailer.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/opendkim.yml,1,4
debops/debops,ansible,ansible/roles/global_handlers/handlers/opensearch.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/pdns.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/pki.yml,1,4
debops/debops,ansible,ansible/roles/global_handlers/handlers/postfix.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/prosody.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/rabbitmq_server.yml,0,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/radvd.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/reprepro.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/resolvconf.yml,1,4
debops/debops,ansible,ansible/roles/global_handlers/handlers/resolved.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/rspamd.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/rstudio_server.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/rsyslog.yml,1,5
debops/debops,ansible,ansible/roles/global_handlers/handlers/salt.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/samba.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/saslauthd.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/sks.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/slapd.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/smstools.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/snmpd.yml,0,2
debops/debops,ansible,ansible/roles/global_handlers/handlers/sshd.yml,1,4
debops/debops,ansible,ansible/roles/global_handlers/handlers/stunnel.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/sysfs.yml,0,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/systemd.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/tcpwrappers.yml,0,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/telegraf.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/tftpd.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/tgt.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/timesyncd.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/tinc.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/tinyproxy.yml,0,1
debops/debops,ansible,ansible/roles/global_handlers/handlers/unbound.yml,1,3
debops/debops,ansible,ansible/roles/global_handlers/handlers/zabbix_agent.yml,1,5
debops/debops,ansible,ansible/roles/global_handlers/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/golang/defaults/main.yml,0,7
debops/debops,ansible,ansible/roles/golang/defaults/main/dependent.yml,1,2
debops/debops,ansible,ansible/roles/golang/defaults/main/environment.yml,1,2
debops/debops,ansible,ansible/roles/golang/defaults/main/packages.yml,1,3
debops/debops,ansible,ansible/roles/golang/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/golang/tasks/golang_build_install.yml,1,13
debops/debops,ansible,ansible/roles/golang/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/grub/defaults/main.yml,1,10
debops/debops,ansible,ansible/roles/grub/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/grub/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/grub/tasks/main.yml,1,23
debops/debops,ansible,ansible/roles/gunicorn/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/gunicorn/handlers/main.yml,1,4
debops/debops,ansible,ansible/roles/gunicorn/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/gunicorn/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/gunicorn/tasks/newer_releases.yml,1,8
debops/debops,ansible,ansible/roles/gunicorn/tasks/older_releases.yml,1,6
debops/debops,ansible,ansible/roles/hashicorp/defaults/main.yml,1,11
debops/debops,ansible,ansible/roles/hashicorp/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/hashicorp/tasks/main.yml,1,14
debops/debops,ansible,ansible/roles/hier/defaults/main.yml,0,1
debops/debops,ansible,ansible/roles/hier/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/hier/tasks/main.yml,0,1
debops/debops,ansible,ansible/roles/homeassistant/defaults/main.yml,1,9
debops/debops,ansible,ansible/roles/homeassistant/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/homeassistant/meta/main.yml,1,1
debops/debops,ansible,ansible/roles/homeassistant/tasks/main.yml,1,6
debops/debops,ansible,ansible/roles/homeassistant/tasks/main_env.yml,0,1
debops/debops,ansible,ansible/roles/hwraid/defaults/main.yml,1,4
debops/debops,ansible,ansible/roles/hwraid/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/hwraid/tasks/main.yml,1,4
debops/debops,ansible,ansible/roles/icinga/defaults/main.yml,1,24
debops/debops,ansible,ansible/roles/icinga/handlers/main.yml,1,10
debops/debops,ansible,ansible/roles/icinga/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/icinga/tasks/main.yml,1,27
debops/debops,ansible,ansible/roles/icinga/tasks/main_env.yml,1,3
debops/debops,ansible,ansible/roles/icinga_db/defaults/main.yml,1,9
debops/debops,ansible,ansible/roles/icinga_db/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/icinga_db/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/icinga_db/tasks/main.yml,1,11
debops/debops,ansible,ansible/roles/icinga_web/defaults/main.yml,1,31
debops/debops,ansible,ansible/roles/icinga_web/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/icinga_web/tasks/main.yml,1,27
debops/debops,ansible,ansible/roles/ifupdown/defaults/main.yml,1,10
debops/debops,ansible,ansible/roles/ifupdown/handlers/main.yml,1,4
debops/debops,ansible,ansible/roles/ifupdown/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/ifupdown/tasks/divert_interfaces.yml,1,11
debops/debops,ansible,ansible/roles/ifupdown/tasks/ifup_systemd.yml,1,4
debops/debops,ansible,ansible/roles/ifupdown/tasks/main.yml,1,19
debops/debops,ansible,ansible/roles/ifupdown/tasks/main_env.yml,1,3
debops/debops,ansible,ansible/roles/imapproxy/defaults/main.yml,0,4
debops/debops,ansible,ansible/roles/imapproxy/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/imapproxy/tasks/main.yml,0,9
debops/debops,ansible,ansible/roles/influxdata/defaults/main.yml,1,9
debops/debops,ansible,ansible/roles/influxdata/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/influxdata/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/influxdb/defaults/main.yml,1,13
debops/debops,ansible,ansible/roles/influxdb/meta/main.yml,0,4
debops/debops,ansible,ansible/roles/influxdb/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/influxdb/tasks/manage_contents.yml,1,13
debops/debops,ansible,ansible/roles/influxdb2/defaults/main.yml,0,1
debops/debops,ansible,ansible/roles/influxdb2/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/influxdb2/tasks/main.yml,0,1
debops/debops,ansible,ansible/roles/influxdb_server/defaults/main.yml,1,12
debops/debops,ansible,ansible/roles/influxdb_server/handlers/main.yml,1,3
debops/debops,ansible,ansible/roles/influxdb_server/meta/main.yml,0,5
debops/debops,ansible,ansible/roles/influxdb_server/tasks/autoinfluxdbbackup.yml,1,4
debops/debops,ansible,ansible/roles/influxdb_server/tasks/main.yml,1,20
debops/debops,ansible,ansible/roles/ipxe/defaults/main.yml,1,41
debops/debops,ansible,ansible/roles/ipxe/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/ipxe/tasks/debian_netboot.yml,1,12
debops/debops,ansible,ansible/roles/ipxe/tasks/main.yml,1,10
debops/debops,ansible,ansible/roles/iscsi/defaults/main.yml,1,9
debops/debops,ansible,ansible/roles/iscsi/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/iscsi/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/iscsi/tasks/iscsi/post_main.yml,1,2
debops/debops,ansible,ansible/roles/iscsi/tasks/iscsi/pre_main.yml,1,2
debops/debops,ansible,ansible/roles/iscsi/tasks/main.yml,1,17
debops/debops,ansible,ansible/roles/iscsi/tasks/manage_lvm.yml,1,7
debops/debops,ansible,ansible/roles/java/defaults/main.yml,1,8
debops/debops,ansible,ansible/roles/java/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/java/tasks/main.yml,1,11
debops/debops,ansible,ansible/roles/journald/defaults/main.yml,1,8
debops/debops,ansible,ansible/roles/journald/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/journald/tasks/main.yml,1,16
debops/debops,ansible,ansible/roles/keepalived/defaults/main.yml,0,1
debops/debops,ansible,ansible/roles/keepalived/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/keepalived/tasks/main.yml,0,5
debops/debops,ansible,ansible/roles/keyring/defaults/main.yml,1,12
debops/debops,ansible,ansible/roles/keyring/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/keyring/tasks/main.yml,1,18
debops/debops,ansible,ansible/roles/kibana/defaults/main.yml,1,20
debops/debops,ansible,ansible/roles/kibana/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/kibana/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/kibana/tasks/main.yml,1,25
debops/debops,ansible,ansible/roles/kibana/tasks/main_env.yml,1,3
debops/debops,ansible,ansible/roles/kmod/defaults/main.yml,1,3
debops/debops,ansible,ansible/roles/kmod/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/kmod/tasks/main.yml,1,15
debops/debops,ansible,ansible/roles/kmod/tasks/modprobe.yml,1,10
debops/debops,ansible,ansible/roles/kodi/defaults/main.yml,1,3
debops/debops,ansible,ansible/roles/kodi/tasks/main.yml,0,2
debops/debops,ansible,ansible/roles/ldap/defaults/main.yml,1,24
debops/debops,ansible,ansible/roles/ldap/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/ldap/tasks/ldap_tasks.yml,1,8
debops/debops,ansible,ansible/roles/ldap/tasks/main.yml,1,17
debops/debops,ansible,ansible/roles/librenms/defaults/main.yml,1,13
debops/debops,ansible,ansible/roles/librenms/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/librenms/tasks/main.yml,1,15
debops/debops,ansible,ansible/roles/libuser/defaults/main.yml,1,2
debops/debops,ansible,ansible/roles/libuser/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/libuser/tasks/main.yml,1,10
debops/debops,ansible,ansible/roles/libvirt/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/libvirt/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/libvirt/tasks/main.yml,1,5
debops/debops,ansible,ansible/roles/libvirt/tasks/manage_networks.yml,1,8
debops/debops,ansible,ansible/roles/libvirt/tasks/manage_pools.yml,1,8
debops/debops,ansible,ansible/roles/libvirtd/defaults/main.yml,1,14
debops/debops,ansible,ansible/roles/libvirtd/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/libvirtd/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/libvirtd/tasks/main.yml,1,13
debops/debops,ansible,ansible/roles/libvirtd_qemu/defaults/main.yml,1,10
debops/debops,ansible,ansible/roles/libvirtd_qemu/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/libvirtd_qemu/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/libvirtd_qemu/tasks/main.yml,1,11
debops/debops,ansible,ansible/roles/lldpd/defaults/main.yml,0,6
debops/debops,ansible,ansible/roles/lldpd/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/lldpd/tasks/main.yml,1,14
debops/debops,ansible,ansible/roles/locales/defaults/main.yml,1,2
debops/debops,ansible,ansible/roles/locales/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/locales/tasks/main.yml,1,10
debops/debops,ansible,ansible/roles/logrotate/defaults/main.yml,1,8
debops/debops,ansible,ansible/roles/logrotate/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/logrotate/tasks/main.yml,1,17
debops/debops,ansible,ansible/roles/lvm/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/lvm/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/lvm/tasks/main.yml,1,13
debops/debops,ansible,ansible/roles/lvm/tasks/manage_lvm.yml,1,13
debops/debops,ansible,ansible/roles/lvm/vars/lvm_config_2.02.111.yml,1,2
debops/debops,ansible,ansible/roles/lvm/vars/lvm_config_2.02.168.yml,1,4
debops/debops,ansible,ansible/roles/lvm/vars/lvm_config_2.02.66.yml,1,3
debops/debops,ansible,ansible/roles/lvm/vars/lvm_config_2.02.95.yml,1,3
debops/debops,ansible,ansible/roles/lvm/vars/lvm_config_2.02.98.yml,1,3
debops/debops,ansible,ansible/roles/lvm/vars/lvm_config_2.03.02.yml,1,3
debops/debops,ansible,ansible/roles/lvm/vars/lvm_config_debian.yml,0,1
debops/debops,ansible,ansible/roles/lvm/vars/lvm_config_debian_buster.yml,0,1
debops/debops,ansible,ansible/roles/lvm/vars/lvm_config_debian_stretch.yml,0,1
debops/debops,ansible,ansible/roles/lvm/vars/lvm_config_default.yml,0,1
debops/debops,ansible,ansible/roles/lxc/defaults/main.yml,1,26
debops/debops,ansible,ansible/roles/lxc/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/lxc/tasks/lxc/post_main.yml,1,2
debops/debops,ansible,ansible/roles/lxc/tasks/lxc/pre_main.yml,1,2
debops/debops,ansible,ansible/roles/lxc/tasks/main.yml,1,25
debops/debops,ansible,ansible/roles/lxd/defaults/main.yml,1,17
debops/debops,ansible,ansible/roles/lxd/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/lxd/tasks/main.yml,1,11
debops/debops,ansible,ansible/roles/machine/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/machine/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/machine/tasks/main.yml,1,24
debops/debops,ansible,ansible/roles/mailman/defaults/main.yml,1,2
debops/debops,ansible,ansible/roles/mailman/defaults/main/core_configuration.yml,0,3
debops/debops,ansible,ansible/roles/mailman/defaults/main/dependent.yml,1,7
debops/debops,ansible,ansible/roles/mailman/defaults/main/environment.yml,0,4
debops/debops,ansible,ansible/roles/mailman/defaults/main/hyperkitty_configuration.yml,0,1
debops/debops,ansible,ansible/roles/mailman/defaults/main/ldap.yml,1,6
debops/debops,ansible,ansible/roles/mailman/defaults/main/templates.yml,0,1
debops/debops,ansible,ansible/roles/mailman/defaults/main/web_configuration.yml,1,8
debops/debops,ansible,ansible/roles/mailman/handlers/main.yml,1,3
debops/debops,ansible,ansible/roles/mailman/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/mailman/tasks/main.yml,1,12
debops/debops,ansible,ansible/roles/mariadb/defaults/main.yml,1,13
debops/debops,ansible,ansible/roles/mariadb/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/mariadb/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/mariadb/tasks/manage_contents.yml,1,12
debops/debops,ansible,ansible/roles/mariadb_server/defaults/main.yml,1,16
debops/debops,ansible,ansible/roles/mariadb_server/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/mariadb_server/tasks/configure_server.yml,1,6
debops/debops,ansible,ansible/roles/mariadb_server/tasks/main.yml,1,9
debops/debops,ansible,ansible/roles/mariadb_server/tasks/secure_installation.yml,1,7
debops/debops,ansible,ansible/roles/mcli/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/mcli/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/mcli/tasks/main.yml,1,5
debops/debops,ansible,ansible/roles/mcli/tasks/main_env.yml,1,7
debops/debops,ansible,ansible/roles/memcached/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/memcached/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/memcached/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/memcached/tasks/main.yml,1,6
debops/debops,ansible,ansible/roles/metricbeat/defaults/main.yml,0,2
debops/debops,ansible,ansible/roles/metricbeat/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/metricbeat/tasks/main.yml,1,11
debops/debops,ansible,ansible/roles/minidlna/defaults/main.yml,0,6
debops/debops,ansible,ansible/roles/minidlna/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/minidlna/tasks/main.yml,0,9
debops/debops,ansible,ansible/roles/miniflux/defaults/main.yml,0,11
debops/debops,ansible,ansible/roles/miniflux/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/miniflux/tasks/main.yml,0,7
debops/debops,ansible,ansible/roles/minio/defaults/main.yml,1,14
debops/debops,ansible,ansible/roles/minio/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/minio/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/minio/tasks/main.yml,1,14
debops/debops,ansible,ansible/roles/minio/tasks/main_env.yml,1,7
debops/debops,ansible,ansible/roles/monit/defaults/main.yml,1,11
debops/debops,ansible,ansible/roles/monit/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/monit/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/monit/tasks/main.yml,1,12
debops/debops,ansible,ansible/roles/mosquitto/defaults/main.yml,1,20
debops/debops,ansible,ansible/roles/mosquitto/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/mosquitto/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/mosquitto/tasks/main.yml,1,14
debops/debops,ansible,ansible/roles/mount/defaults/main.yml,1,8
debops/debops,ansible,ansible/roles/mount/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/mount/tasks/main.yml,1,15
debops/debops,ansible,ansible/roles/netbase/defaults/main.yml,1,9
debops/debops,ansible,ansible/roles/netbase/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/netbase/tasks/main.yml,1,13
debops/debops,ansible,ansible/roles/netbox/defaults/main.yml,1,52
debops/debops,ansible,ansible/roles/netbox/handlers/main.yml,1,9
debops/debops,ansible,ansible/roles/netbox/meta/main.yml,1,7
debops/debops,ansible,ansible/roles/netbox/tasks/main.yml,1,38
debops/debops,ansible,ansible/roles/networkd/defaults/main.yml,0,6
debops/debops,ansible,ansible/roles/networkd/meta/main.yml,1,2
debops/debops,ansible,ansible/roles/networkd/tasks/main.yml,0,4
debops/debops,ansible,ansible/roles/neurodebian/defaults/main.yml,1,10
debops/debops,ansible,ansible/roles/neurodebian/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/neurodebian/tasks/main.yml,1,6
debops/debops,ansible,ansible/roles/nfs/defaults/main.yml,1,4
debops/debops,ansible,ansible/roles/nfs/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/nfs/tasks/main.yml,1,12
debops/debops,ansible,ansible/roles/nfs_server/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/nfs_server/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/nfs_server/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/nfs_server/tasks/main.yml,1,11
